DATAFLOW,AUDST,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,TYP_SRC_FNDS_RN,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_DEPS,0,2014-03-31,INR,605000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_DPLS,0,2014-03-31,INR,74405000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_LAAFP,0,2014-03-31,INR,-14880000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_OTH,0,2014-03-31,INR,243617000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_TLS,0,2014-03-31,INR,-19524000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_TLS_BNK,0,2014-03-31,INR,14816000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NCL_LTB_TLS_OTH,0,2014-03-31,INR,-34340000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_NON_CURR_LIB,0,2014-03-31,INR,331805000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_OTH_LTA,0,2014-03-31,INR,14360000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_PRM_ON_SHR,0,2014-03-31,INR,366867000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_SHR_APP_MON_PEN_ALT,0,2014-03-31,INR,-8240000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,ES_SHR_CAP_PRM,0,2014-03-31,INR,428333000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,EXT_SRC,0,2014-03-31,INR,1343633000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,INT_SRC,0,2014-03-31,INR,666870000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PRV,0,2014-03-31,INR,339084000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PRV_DEP,0,2014-03-31,INR,263543000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PRV_OCP,0,2014-03-31,INR,65508000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PRV_ONCP,0,2014-03-31,INR,166000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_PU_CAP,0,2014-03-31,INR,3790000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_RES_CAP_RES,0,2014-03-31,INR,39908000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_RES_OTH,0,2014-03-31,INR,279366000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,IS_RES_SRPLS,0,2014-03-31,INR,323997000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,STBR_LROD_BNK,0,2014-03-31,INR,-18441000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,STBR_LROD_OTH,0,2014-03-31,INR,-140000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2014,2013,TTL_INT_EXT_SRC,0,2014-03-31,INR,2010503000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ESL_NCL_LTB_LTM_OF_FLO,0,2014-03-31,INR,5886000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_OCL,0,2014-03-31,INR,108473000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR,0,2014-03-31,INR,133635000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR_DEP,0,2014-03-31,INR,6438000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR_LROD,0,2014-03-31,INR,-10784000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_STBR_OLA,0,2014-03-31,INR,120044000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CL_TRD_PAYS,0,2014-03-31,INR,141493000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_CURR_LIB,0,2014-03-31,INR,383602000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_DEF_TAX_LIB,0,2014-03-31,INR,24273000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_MON_AGST_SHR_WAR,0,2014-03-31,INR,-78000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LNG_BRW,0,2014-03-31,INR,187772000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_BND,0,2014-03-31,INR,6693000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_DEPS,0,2014-03-31,INR,-166000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_DPLS,0,2014-03-31,INR,10316000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_LAAFP,0,2014-03-31,INR,45631000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_OTH,0,2014-03-31,INR,55612000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_TLS,0,2014-03-31,INR,63165000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_TLS_BNK,0,2014-03-31,INR,135985000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NCL_LTB_TLS_OTH,0,2014-03-31,INR,-72820000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_NON_CURR_LIB,0,2014-03-31,INR,211470000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_OTH_LTA,0,2014-03-31,INR,-574000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_PRM_ON_SHR,0,2014-03-31,INR,166161000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_SHR_APP_MON_PEN_ALT,0,2014-03-31,INR,-1652000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,ES_SHR_CAP_PRM,0,2014-03-31,INR,191681000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,EXT_SRC,0,2014-03-31,INR,785023000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,INT_SRC,0,2014-03-31,INR,659967000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PRV,0,2014-03-31,INR,470087000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PRV_DEP,0,2014-03-31,INR,406892000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PRV_OCP,0,2014-03-31,INR,35371000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PRV_ONCP,0,2014-03-31,INR,15551000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_PU_CAP,0,2014-03-31,INR,6424000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_RES_CAP_RES,0,2014-03-31,INR,26731000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_RES_OTH,0,2014-03-31,INR,152640000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,IS_RES_SRPLS,0,2014-03-31,INR,183457000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,STBR_LROD_BNK,0,2014-03-31,INR,-4514000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,STBR_LROD_OTH,0,2014-03-31,INR,-6270000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,PREV_YR,2014,2013,TTL_INT_EXT_SRC,0,2014-03-31,INR,1444991000000
RBI:SRC_FND_FDI_COMP_RN(1.0),N_A,AFY,CURR_YR,2015,2014,ESL_NCL_LTB_LTM_OF_FLO,0,2015-03-31,INR,-371000000
