DATAFLOW,AUDST,COMP_COUNT,FREQ,GRWT_RT_RATIOS_RN,IND_CLASF_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,33,AFY,GRP_EBIT,ICC_MFG_EM_APPR,CURR_YR,2013,2012,0,2013-03-31,PT,-4.5
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,33,AFY,GRP_EBIT,ICC_MFG_EM_APPR,PREV_YR,2013,2012,0,2013-03-31,PT,-28.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,35,AFY,GRP_EBIT,ICC_MFG_FP_BV,CURR_YR,2013,2012,0,2013-03-31,PT,30.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,35,AFY,GRP_EBIT,ICC_MFG_FP_BV,PREV_YR,2013,2012,0,2013-03-31,PT,9.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,49,AFY,GRP_EBIT,ICC_MFG_MTR_VEH_OTH_TRAN,CURR_YR,2013,2012,0,2013-03-31,PT,-8.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,49,AFY,GRP_EBIT,ICC_MFG_MTR_VEH_OTH_TRAN,PREV_YR,2013,2012,0,2013-03-31,PT,-23.4
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,21,AFY,GRP_EBIT,ICC_MFG_RUB_PLAS_PROD,CURR_YR,2013,2012,0,2013-03-31,PT,-21.7
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,21,AFY,GRP_EBIT,ICC_MFG_RUB_PLAS_PROD,PREV_YR,2013,2012,0,2013-03-31,PT,-41.6
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,375,AFY,GRP_EBIT,ICC_SRV,CURR_YR,2013,2012,0,2013-03-31,PT,6.8
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,375,AFY,GRP_EBIT,ICC_SRV,PREV_YR,2013,2012,0,2013-03-31,PT,24.1
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,90,AFY,GRP_EBIT,ICC_SRV_CRA,CURR_YR,2013,2012,0,2013-03-31,PT,7.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,90,AFY,GRP_EBIT,ICC_SRV_CRA,PREV_YR,2013,2012,0,2013-03-31,PT,29.0
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_EBIT,ICC_SRV_TSCO,CURR_YR,2013,2012,0,2013-03-31,PT,7.2
RBI:GRWT_RT_INDIC_FDI_RN(1.0),N_A,44,AFY,GRP_EBIT,ICC_SRV_TSCO,PREV_YR,2013,2012,0,2013-03-31,PT,116.5
