DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_CCE,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,44127000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_CCE,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,11720000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_CI,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,64070000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_CI,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,60565000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,120246000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,93828000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_FG,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,1949000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_FG,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,32672000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_OTH,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,21619000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_OTH,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,26818000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_RM_CE,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,41325000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_RM_CE,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,1666000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_SS,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,11375000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_SS,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,8573000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_WIP,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,43978000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_INV_WIP,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,24099000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_OCA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,56298000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_OCA,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,79758000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_STL_EQU,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,60257000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_STL_EQU,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,-9527000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_TRA_REC,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,95436000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CA_TRA_REC,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,159844000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CURR_AST,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,440433000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,CURR_AST,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,396188000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,1570071000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,1048803000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_ADV_IT,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,34762000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_ADV_IT,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,18992000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_DTA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,30917000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,999999000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,756867000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_CWIP,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,252777000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_CWIP,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,5812000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_OIA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,148027000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_OIA,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,68285000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,599195000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,682770000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_BDG,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,121254000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_BDG,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,93769000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_FFOE,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,17968000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_FFOE,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,20727000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_LAND,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,26254000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_LAND,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,20709000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_OTH,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,13506000000
RBI:USE_FBD_FDI_COMP_RN(1.0),N_A,NCA_GFA_TA_OTH,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,37310000000
