DATAFLOW,AUDST,FREQ,GRWT_RT_RATIOS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NVA,PREV_YR,2015,2014,0,2015-03-31,PT,14.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_EXP,CURR_YR,2015,2014,0,2015-03-31,PT,13.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_EXP,PREV_YR,2015,2014,0,2015-03-31,PT,8.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_PFT,CURR_YR,2015,2014,0,2015-03-31,PT,14.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_PFT,PREV_YR,2015,2014,0,2015-03-31,PT,16.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PAT,CURR_YR,2015,2014,0,2015-03-31,PT,19.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PAT,PREV_YR,2015,2014,0,2015-03-31,PT,11.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT,CURR_YR,2015,2014,0,2015-03-31,PT,22.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT,PREV_YR,2015,2014,0,2015-03-31,PT,11.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2015,2014,0,2015-03-31,PT,17.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2015,2014,0,2015-03-31,PT,10.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PFT_RET,CURR_YR,2015,2014,0,2015-03-31,PT,19.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_REM_EMP,CURR_YR,2015,2014,0,2015-03-31,PT,16.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_REM_EMP,PREV_YR,2015,2014,0,2015-03-31,PT,14.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_RES_DEV,CURR_YR,2015,2014,0,2015-03-31,PT,11.867582760775
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_RES_DEV,PREV_YR,2015,2014,0,2015-03-31,PT,27.063492063492
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_ROY,CURR_YR,2015,2014,0,2015-03-31,PT,29.569738872065
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_ROY,PREV_YR,2015,2014,0,2015-03-31,PT,13.099392529404
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_SAL,CURR_YR,2015,2014,0,2015-03-31,PT,13.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_SAL,PREV_YR,2015,2014,0,2015-03-31,PT,11.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TGA,CURR_YR,2015,2014,0,2015-03-31,PT,13.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TGA,PREV_YR,2015,2014,0,2015-03-31,PT,15.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TNA,CURR_YR,2015,2014,0,2015-03-31,PT,12.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TNA,PREV_YR,2015,2014,0,2015-03-31,PT,14.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_BORRW,CURR_YR,2015,2014,0,2015-03-31,PT,3.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_BORRW,PREV_YR,2015,2014,0,2015-03-31,PT,23.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC,CURR_YR,2015,2014,0,2015-03-31,PT,4.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC,PREV_YR,2015,2014,0,2015-03-31,PT,3.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC_EXP,CURR_YR,2015,2014,0,2015-03-31,PT,-0.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC_EXP,PREV_YR,2015,2014,0,2015-03-31,PT,-1.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC,CURR_YR,2015,2014,0,2015-03-31,PT,-9.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC,PREV_YR,2015,2014,0,2015-03-31,PT,10.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC_IMP,CURR_YR,2015,2014,0,2015-03-31,PT,-9.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC_IMP,PREV_YR,2015,2014,0,2015-03-31,PT,8.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_INC,CURR_YR,2015,2014,0,2015-03-31,PT,14.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_INC,PREV_YR,2015,2014,0,2015-03-31,PT,10.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_VAL_PROD,CURR_YR,2015,2014,0,2015-03-31,PT,13.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_VAL_PROD,PREV_YR,2015,2014,0,2015-03-31,PT,10.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_BORRW_BNKS,CURR_YR,2016,2015,0,2016-03-31,PT,-0.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_BORRW_BNKS,PREV_YR,2016,2015,0,2016-03-31,PT,-1.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_CURR_ASST,CURR_YR,2016,2015,0,2016-03-31,PT,5.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_CURR_ASST,PREV_YR,2016,2015,0,2016-03-31,PT,15.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_CURR_LIB,CURR_YR,2016,2015,0,2016-03-31,PT,6.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_CURR_LIB,PREV_YR,2016,2015,0,2016-03-31,PT,11.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_DESC_PROV,CURR_YR,2016,2015,0,2016-03-31,PT,11.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_DESC_PROV,PREV_YR,2016,2015,0,2016-03-31,PT,17.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_DIV_PAID,CURR_YR,2016,2015,0,2016-03-31,PT,5.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_EBIT,CURR_YR,2016,2015,0,2016-03-31,PT,7.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_EBIT,PREV_YR,2016,2015,0,2016-03-31,PT,13.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GFA,CURR_YR,2016,2015,0,2016-03-31,PT,10.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GFA,PREV_YR,2016,2015,0,2016-03-31,PT,6.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GRS_SAV,CURR_YR,2016,2015,0,2016-03-31,PT,5.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GVA,CURR_YR,2016,2015,0,2016-03-31,PT,11.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GVA,PREV_YR,2016,2015,0,2016-03-31,PT,14.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_INT_EXP,CURR_YR,2016,2015,0,2016-03-31,PT,9.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_INT_EXP,PREV_YR,2016,2015,0,2016-03-31,PT,10.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_INVN,CURR_YR,2016,2015,0,2016-03-31,PT,3.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_INVN,PREV_YR,2016,2015,0,2016-03-31,PT,12.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_LNG_BORRW,CURR_YR,2016,2015,0,2016-03-31,PT,10.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_LNG_BORRW,PREV_YR,2016,2015,0,2016-03-31,PT,10.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_MNF_EXP,CURR_YR,2016,2015,0,2016-03-31,PT,1.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_MNF_EXP,PREV_YR,2016,2015,0,2016-03-31,PT,14.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NC_LIB,CURR_YR,2016,2015,0,2016-03-31,PT,11.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NC_LIB,PREV_YR,2016,2015,0,2016-03-31,PT,12.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NET_WRT,CURR_YR,2016,2015,0,2016-03-31,PT,10.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NET_WRT,PREV_YR,2016,2015,0,2016-03-31,PT,14.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NFA,CURR_YR,2016,2015,0,2016-03-31,PT,12.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NFA,PREV_YR,2016,2015,0,2016-03-31,PT,9.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NON_CUR_ASST,CURR_YR,2016,2015,0,2016-03-31,PT,12.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NON_CUR_ASST,PREV_YR,2016,2015,0,2016-03-31,PT,10.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NON_OP_SD,CURR_YR,2016,2015,0,2016-03-31,PT,-9.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NON_OP_SD,PREV_YR,2016,2015,0,2016-03-31,PT,-9.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NVA,CURR_YR,2016,2015,0,2016-03-31,PT,11.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NVA,PREV_YR,2016,2015,0,2016-03-31,PT,14.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_EXP,CURR_YR,2016,2015,0,2016-03-31,PT,6.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_EXP,PREV_YR,2016,2015,0,2016-03-31,PT,14.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_PFT,CURR_YR,2016,2015,0,2016-03-31,PT,8.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_PFT,PREV_YR,2016,2015,0,2016-03-31,PT,15.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PAT,CURR_YR,2016,2015,0,2016-03-31,PT,2.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PAT,PREV_YR,2016,2015,0,2016-03-31,PT,12.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT,CURR_YR,2016,2015,0,2016-03-31,PT,5.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT,PREV_YR,2016,2015,0,2016-03-31,PT,13.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2016,2015,0,2016-03-31,PT,6.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2016,2015,0,2016-03-31,PT,14.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PFT_RET,CURR_YR,2016,2015,0,2016-03-31,PT,0.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_REM_EMP,CURR_YR,2016,2015,0,2016-03-31,PT,14.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_REM_EMP,PREV_YR,2016,2015,0,2016-03-31,PT,14.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_RES_DEV,CURR_YR,2016,2015,0,2016-03-31,PT,16.316994961063
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_RES_DEV,PREV_YR,2016,2015,0,2016-03-31,PT,13.026819923372
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_ROY,CURR_YR,2016,2015,0,2016-03-31,PT,16.930051070179
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_ROY,PREV_YR,2016,2015,0,2016-03-31,PT,16.520239098167
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_SAL,CURR_YR,2016,2015,0,2016-03-31,PT,6.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_SAL,PREV_YR,2016,2015,0,2016-03-31,PT,13.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TGA,CURR_YR,2016,2015,0,2016-03-31,PT,8.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TGA,PREV_YR,2016,2015,0,2016-03-31,PT,10.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TNA,CURR_YR,2016,2015,0,2016-03-31,PT,9.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TNA,PREV_YR,2016,2015,0,2016-03-31,PT,12.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_BORRW,CURR_YR,2016,2015,0,2016-03-31,PT,9.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_BORRW,PREV_YR,2016,2015,0,2016-03-31,PT,1.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC,CURR_YR,2016,2015,0,2016-03-31,PT,2.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC,PREV_YR,2016,2015,0,2016-03-31,PT,10.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC_EXP,CURR_YR,2016,2015,0,2016-03-31,PT,1.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC_EXP,PREV_YR,2016,2015,0,2016-03-31,PT,12.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC,CURR_YR,2016,2015,0,2016-03-31,PT,-8.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC,PREV_YR,2016,2015,0,2016-03-31,PT,-3.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC_IMP,CURR_YR,2016,2015,0,2016-03-31,PT,-13.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC_IMP,PREV_YR,2016,2015,0,2016-03-31,PT,-14.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_INC,CURR_YR,2016,2015,0,2016-03-31,PT,6.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_INC,PREV_YR,2016,2015,0,2016-03-31,PT,14.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_VAL_PROD,CURR_YR,2016,2015,0,2016-03-31,PT,6.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_VAL_PROD,PREV_YR,2016,2015,0,2016-03-31,PT,14.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_BORRW_BNKS,CURR_YR,2017,2016,0,2017-03-31,PT,-11.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_BORRW_BNKS,PREV_YR,2017,2016,0,2017-03-31,PT,15.1
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_CURR_ASST,CURR_YR,2017,2016,0,2017-03-31,PT,11.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_CURR_ASST,PREV_YR,2017,2016,0,2017-03-31,PT,8.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_CURR_LIB,CURR_YR,2017,2016,0,2017-03-31,PT,11.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_CURR_LIB,PREV_YR,2017,2016,0,2017-03-31,PT,10.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_DESC_PROV,CURR_YR,2017,2016,0,2017-03-31,PT,7.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_DESC_PROV,PREV_YR,2017,2016,0,2017-03-31,PT,4.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_DIV_PAID,CURR_YR,2017,2016,0,2017-03-31,PT,6.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_DIV_PAID,PREV_YR,2017,2016,0,2017-03-31,PT,-25.783739304209
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_EBIT,CURR_YR,2017,2016,0,2017-03-31,PT,15.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_EBIT,PREV_YR,2017,2016,0,2017-03-31,PT,17.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GFA,CURR_YR,2017,2016,0,2017-03-31,PT,5.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GFA,PREV_YR,2017,2016,0,2017-03-31,PT,3.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GRS_SAV,CURR_YR,2017,2016,0,2017-03-31,PT,17.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GRS_SAV,PREV_YR,2017,2016,0,2017-03-31,PT,31.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GVA,CURR_YR,2017,2016,0,2017-03-31,PT,13.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_GVA,PREV_YR,2017,2016,0,2017-03-31,PT,15.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_INT_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,6.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_INT_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,11.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_INVN,CURR_YR,2017,2016,0,2017-03-31,PT,10.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_INVN,PREV_YR,2017,2016,0,2017-03-31,PT,8.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_LNG_BORRW,CURR_YR,2017,2016,0,2017-03-31,PT,-1.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_LNG_BORRW,PREV_YR,2017,2016,0,2017-03-31,PT,8.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_MNF_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,14.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_MNF_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,1.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NC_LIB,CURR_YR,2017,2016,0,2017-03-31,PT,2.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NC_LIB,PREV_YR,2017,2016,0,2017-03-31,PT,4.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NET_WRT,CURR_YR,2017,2016,0,2017-03-31,PT,18.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NET_WRT,PREV_YR,2017,2016,0,2017-03-31,PT,11.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NFA,CURR_YR,2017,2016,0,2017-03-31,PT,7.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NFA,PREV_YR,2017,2016,0,2017-03-31,PT,8.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NON_CUR_ASST,CURR_YR,2017,2016,0,2017-03-31,PT,13.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NON_CUR_ASST,PREV_YR,2017,2016,0,2017-03-31,PT,11.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NON_OP_SD,CURR_YR,2017,2016,0,2017-03-31,PT,9.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NON_OP_SD,PREV_YR,2017,2016,0,2017-03-31,PT,-1.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NVA,CURR_YR,2017,2016,0,2017-03-31,PT,14.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_NVA,PREV_YR,2017,2016,0,2017-03-31,PT,17.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,12.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,7.9
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_PFT,CURR_YR,2017,2016,0,2017-03-31,PT,13.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_OP_PFT,PREV_YR,2017,2016,0,2017-03-31,PT,16.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PAT,CURR_YR,2017,2016,0,2017-03-31,PT,18.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PAT,PREV_YR,2017,2016,0,2017-03-31,PT,7.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT,CURR_YR,2017,2016,0,2017-03-31,PT,16.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT,PREV_YR,2017,2016,0,2017-03-31,PT,11.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT_NON_OP_SD,CURR_YR,2017,2016,0,2017-03-31,PT,20.5
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PBT_NON_OP_SD,PREV_YR,2017,2016,0,2017-03-31,PT,20.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PFT_RET,CURR_YR,2017,2016,0,2017-03-31,PT,33.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_PFT_RET,PREV_YR,2017,2016,0,2017-03-31,PT,117.654438632453
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_REM_EMP,CURR_YR,2017,2016,0,2017-03-31,PT,13.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_REM_EMP,PREV_YR,2017,2016,0,2017-03-31,PT,14.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_RES_DEV,CURR_YR,2017,2016,0,2017-03-31,PT,13.220354220984
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_RES_DEV,PREV_YR,2017,2016,0,2017-03-31,PT,0.948404955302
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_ROY,CURR_YR,2017,2016,0,2017-03-31,PT,22.987991219386
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_ROY,PREV_YR,2017,2016,0,2017-03-31,PT,23.794452081801
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_SAL,CURR_YR,2017,2016,0,2017-03-31,PT,12.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_SAL,PREV_YR,2017,2016,0,2017-03-31,PT,8.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TGA,CURR_YR,2017,2016,0,2017-03-31,PT,11.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TGA,PREV_YR,2017,2016,0,2017-03-31,PT,7.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TNA,CURR_YR,2017,2016,0,2017-03-31,PT,12.6
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TNA,PREV_YR,2017,2016,0,2017-03-31,PT,9.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_BORRW,CURR_YR,2017,2016,0,2017-03-31,PT,-0.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_BORRW,PREV_YR,2017,2016,0,2017-03-31,PT,9.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC,CURR_YR,2017,2016,0,2017-03-31,PT,9.8
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC,PREV_YR,2017,2016,0,2017-03-31,PT,-25.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC_EXP,CURR_YR,2017,2016,0,2017-03-31,PT,-44.7
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_ERN_FC_EXP,PREV_YR,2017,2016,0,2017-03-31,PT,-43.0
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC,CURR_YR,2017,2016,0,2017-03-31,PT,-5.4
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC,PREV_YR,2017,2016,0,2017-03-31,PT,26.3
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC_IMP,CURR_YR,2017,2016,0,2017-03-31,PT,-16.2
RBI:GRWT_RT_INDC_FDI_RN(1.0),N_A,AFY,GRP_TTL_EXP_FC_IMP,PREV_YR,2017,2016,0,2017-03-31,PT,20.8
