DATAFLOW,AUDST,COUNTRYCODE,FREQ,IND_CLASF_RN,REPYEAREND,REPYEARSTART,TIME_PERIOD,UNIT_MULT,OBS_VALUE
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_CHEM_CD,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_OTH,2014,2013,2014-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_RUB_PLAS_PROD,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV,2014,2013,2014-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_CRA,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_OTHE,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_WHL_RET_TRD,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_TTL,2014,2013,2014-03-31,0,22.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MCH_TOOLS,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG,2014,2013,2014-03-31,0,40.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_CHEM_CD,2014,2013,2014-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_EM_APPR,2014,2013,2014-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_FP_BV,2014,2013,2014-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_OTH,2014,2013,2014-03-31,0,40.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_RUB_PLAS_PROD,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV,2014,2013,2014-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_CRA,2014,2013,2014-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_OTHE,2014,2013,2014-03-31,0,26.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_TSCO,2014,2013,2014-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_WHL_RET_TRD,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_TTL,2014,2013,2014-03-31,0,74.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MCH_TOOLS,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG,2014,2013,2014-03-31,0,43.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_CHEM_CD,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_EM_APPR,2014,2013,2014-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2014,2013,2014-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_OTH,2014,2013,2014-03-31,0,43.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_RUB_PLAS_PROD,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_CRA,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_OTHE,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_TSCO,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_TTL,2014,2013,2014-03-31,0,52.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MCH_TOOLS,2014,2013,2014-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG,2014,2013,2014-03-31,0,76.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_CHEM_CD,2014,2013,2014-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_EM_APPR,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_FP_BV,2014,2013,2014-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2014,2013,2014-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_OTH,2014,2013,2014-03-31,0,76.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_MFG_RUB_PLAS_PROD,2014,2013,2014-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV,2014,2013,2014-03-31,0,114.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_CRA,2014,2013,2014-03-31,0,22.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_OTHE,2014,2013,2014-03-31,0,102.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_TSCO,2014,2013,2014-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_SRV_WHL_RET_TRD,2014,2013,2014-03-31,0,12.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,MU,AFY,ICC_TTL,2014,2013,2014-03-31,0,215.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MCH_TOOLS,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG,2014,2013,2014-03-31,0,30.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_CHEM_CD,2014,2013,2014-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_EM_APPR,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_FP_BV,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_OTH,2014,2013,2014-03-31,0,30.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_MFG_RUB_PLAS_PROD,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV,2014,2013,2014-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_CRA,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_OTHE,2014,2013,2014-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_TSCO,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_SRV_WHL_RET_TRD,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,NL,AFY,ICC_TTL,2014,2013,2014-03-31,0,39.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MCH_TOOLS,2014,2013,2014-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG,2014,2013,2014-03-31,0,115.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_CHEM_CD,2014,2013,2014-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_EM_APPR,2014,2013,2014-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_FP_BV,2014,2013,2014-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2014,2013,2014-03-31,0,14.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_OTH,2014,2013,2014-03-31,0,115.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_MFG_RUB_PLAS_PROD,2014,2013,2014-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV,2014,2013,2014-03-31,0,70.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_CRA,2014,2013,2014-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_OTHE,2014,2013,2014-03-31,0,58.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_TSCO,2014,2013,2014-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_SRV_WHL_RET_TRD,2014,2013,2014-03-31,0,12.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,OTH,AFY,ICC_TTL,2014,2013,2014-03-31,0,198.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MCH_TOOLS,2014,2013,2014-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG,2014,2013,2014-03-31,0,45.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_CHEM_CD,2014,2013,2014-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_EM_APPR,2014,2013,2014-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_FP_BV,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_OTH,2014,2013,2014-03-31,0,45.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_MFG_RUB_PLAS_PROD,2014,2013,2014-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV,2014,2013,2014-03-31,0,35.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_CRA,2014,2013,2014-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_OTHE,2014,2013,2014-03-31,0,26.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_TSCO,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_SRV_WHL_RET_TRD,2014,2013,2014-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,SG,AFY,ICC_TTL,2014,2013,2014-03-31,0,84.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MCH_TOOLS,2014,2013,2014-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG,2014,2013,2014-03-31,0,67.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_CHEM_CD,2014,2013,2014-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_EM_APPR,2014,2013,2014-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_FP_BV,2014,2013,2014-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2014,2013,2014-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_OTH,2014,2013,2014-03-31,0,67.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_MFG_RUB_PLAS_PROD,2014,2013,2014-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV,2014,2013,2014-03-31,0,75.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_CRA,2014,2013,2014-03-31,0,30.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_OTHE,2014,2013,2014-03-31,0,72.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_TSCO,2014,2013,2014-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_SRV_WHL_RET_TRD,2014,2013,2014-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,US,AFY,ICC_TTL,2014,2013,2014-03-31,0,148.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG,2015,2014,2015-03-31,0,31.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,31.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV,2015,2014,2015-03-31,0,73.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,56.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,17.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,AE,AFY,ICC_TTL,2015,2014,2015-03-31,0,109.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG,2015,2014,2015-03-31,0,90.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,0.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,90.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV,2015,2014,2015-03-31,0,43.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,34.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CH,AFY,ICC_TTL,2015,2014,2015-03-31,0,83.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,232.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG,2015,2014,2015-03-31,0,692.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,131.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,82.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,42.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,41.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,692.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,45.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV,2015,2014,2015-03-31,0,2049.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,601.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_OTH,2015,2014,2015-03-31,0,1815.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,110.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,234.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,CNTY_TTL,AFY,ICC_TTL,2015,2014,2015-03-31,0,3320.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,32.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG,2015,2014,2015-03-31,0,29.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,29.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV,2015,2014,2015-03-31,0,74.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,13.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,58.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,16.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,DE,AFY,ICC_TTL,2015,2014,2015-03-31,0,164.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG,2015,2014,2015-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,15.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,3.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV,2015,2014,2015-03-31,0,43.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,38.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,4.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,5.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,FR,AFY,ICC_TTL,2015,2014,2015-03-31,0,79.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,17.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG,2015,2014,2015-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,2.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,27.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV,2015,2014,2015-03-31,0,122.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,34.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,114.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,8.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,GB,AFY,ICC_TTL,2015,2014,2015-03-31,0,201.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MCH_TOOLS,2015,2014,2015-03-31,0,25.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG,2015,2014,2015-03-31,0,77.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_CHEM_CD,2015,2014,2015-03-31,0,11.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_EM_APPR,2015,2014,2015-03-31,0,7.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_FP_BV,2015,2014,2015-03-31,0,1.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_MTR_VEH_OTH_TRAN,2015,2014,2015-03-31,0,20.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_OTH,2015,2014,2015-03-31,0,77.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_MFG_RUB_PLAS_PROD,2015,2014,2015-03-31,0,9.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV,2015,2014,2015-03-31,0,87.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_CRA,2015,2014,2015-03-31,0,10.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_OTHE,2015,2014,2015-03-31,0,68.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_TSCO,2015,2014,2015-03-31,0,6.0
RBI:IND_CNTRY_FDI_RN(1.0),N_A,JP,AFY,ICC_SRV_WHL_RET_TRD,2015,2014,2015-03-31,0,19.0
