DATAFLOW,AUDST,EAR_EXP_FC_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,142202000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,171854000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CG,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,159713000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,63801000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,53344000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_CSP,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,59915000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,3041962000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,2269104000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_FRG_CURR,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,2681536000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,764685000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,491008000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_OEFC,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,614765000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,1839875000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,1282058000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_RM,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,1576143000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,2277277000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,1778096000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,2066770000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,231399000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,270840000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EXP_VAL_IMP_OTH,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,270999000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,CURR_YR,2014,2013,0,2014-03-31,INR,-504177000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_TO_PREV,2014,2013,0,2014-03-31,INR,-413088000000
RBI:EAR_EXP_FC_RN(1.0),N_A,NET_INF_OF_FC,AFY,PREV_YR,2014,2013,0,2014-03-31,INR,-523867000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,CURR_YR,2015,2014,0,2015-03-31,INR,456161000000
RBI:EAR_EXP_FC_RN(1.0),N_A,EAR_FC_EG,AFY,PREV_TO_PREV,2015,2014,0,2015-03-31,INR,464684000000
