DATAFLOW,AUDST,BAL_SHT_ITMS_RN,FREQ,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,888151000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,980428000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_FG,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,335099000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_FG,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,259089000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_FG,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,299127000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_OTH,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,41308000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_OTH,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,32507000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_OTH,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,35886000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_RM,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,406017000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_RM,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,346525000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_RM,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,361835000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_SS,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,66586000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_SS,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,55961000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_SS,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,61449000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_WIP,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,238996000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_WIP,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,194069000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_INV_WIP,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,222132000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_OCA,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,332195000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_OCA,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,250507000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_OCA,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,288774000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,618508000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,568984000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,662275000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU_OTH,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,592708000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU_OTH,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,543440000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU_OTH,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,633152000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU_RP,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,25800000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU_RP,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,25544000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_STL_EQU_RP,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,29123000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,1168554000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,787624000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,999405000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC_OFMSM,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,176118000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC_OFMSM,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,123746000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC_OFMSM,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,135409000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC_OTH,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,992436000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC_OTH,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,663878000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CA_TRA_REC_OTH,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,863996000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CURR_AST,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,4304678000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CURR_AST,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,3550916000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,CURR_AST,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,3976134000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA,AFY,CURR_YR,2013,2012,0,2013-03-31,INR,6019903000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA,AFY,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,4648653000000
RBI:BAL_SHT_FDI_COMP_RN(1.0),N_A,NCA,AFY,PREV_YR,2013,2012,0,2013-03-31,INR,5324490000000
