DATAFLOW,AUDST,FREQ,PFT_LOSS_RN,REF_TIME_RN,REPYEAREND,REPYEARSTART,UNIT_MULT,TIME_PERIOD,UNIT_MEASURE,OBS_VALUE
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_LESS_INT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,129321000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_LESS_INT,PREV_YR,2013,2012,0,2013-03-31,INR,184136000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_MGR_RMN,CURR_YR,2013,2012,0,2013-03-31,INR,1620000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_MGR_RMN,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,1158000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_MGR_RMN,PREV_YR,2013,2012,0,2013-03-31,INR,1507000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_EXT_IT,CURR_YR,2013,2012,0,2013-03-31,INR,-29526000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_EXT_IT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,-11959000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_EXT_IT,PREV_YR,2013,2012,0,2013-03-31,INR,-29707000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,CURR_YR,2013,2012,0,2013-03-31,INR,34169000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,12571000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_SURP_DEF,PREV_YR,2013,2012,0,2013-03-31,INR,-24921000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,CURR_YR,2013,2012,0,2013-03-31,INR,63558000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,18514000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_NO_SURP_OTH,PREV_YR,2013,2012,0,2013-03-31,INR,4311000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OPR_EXP,CURR_YR,2013,2012,0,2013-03-31,INR,7689074000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OPR_EXP,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,5614676000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OPR_EXP,PREV_YR,2013,2012,0,2013-03-31,INR,6689278000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OTH_EXP,CURR_YR,2013,2012,0,2013-03-31,INR,541968000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OTH_EXP,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,422703000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OTH_EXP,PREV_YR,2013,2012,0,2013-03-31,INR,527846000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OTH_PRO,CURR_YR,2013,2012,0,2013-03-31,INR,20158000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OTH_PRO,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,13350000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OTH_PRO,PREV_YR,2013,2012,0,2013-03-31,INR,17028000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OT_MA_EXP,CURR_YR,2013,2012,0,2013-03-31,INR,752872000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OT_MA_EXP,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,556337000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_OT_MA_EXP,PREV_YR,2013,2012,0,2013-03-31,INR,659655000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PAT,CURR_YR,2013,2012,0,2013-03-31,INR,457376000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PAT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,524162000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PAT,PREV_YR,2013,2012,0,2013-03-31,INR,439143000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PBT,CURR_YR,2013,2012,0,2013-03-31,INR,651614000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PBT,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,692978000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PBT,PREV_YR,2013,2012,0,2013-03-31,INR,616555000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,CURR_YR,2013,2012,0,2013-03-31,INR,617445000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,680407000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PBT_NO_SURP_DEF,PREV_YR,2013,2012,0,2013-03-31,INR,641476000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PF,CURR_YR,2013,2012,0,2013-03-31,INR,25104000000
RBI:PNL_FDI_COMP_RN(1.0),N_A,AFY,EA_PF,PREV_TO_PREV,2013,2012,0,2013-03-31,INR,19324000000
